Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country,Revenue
577772,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13.0,2011-10-10 03:47:52.869889,10.45,15984.0,France,135.85
512839,84029E,RED WOOLLY HOTTIE WHITE HEART,27.0,2011-09-01 10:41:42.598293,13.72,16890.0,United Kingdom,370.44
599743,85123A,WHITE HANGING HEART T-LIGHT HOLDER,81.0,2011-11-01 02:00:00.705951,21.85,16900.0,United Kingdom,1769.8500000000001
509401,20719,WOODLAND CHARLOTTE BAG 16PE,50.0,2009-12-30 10:48:46.169232,21.67,17191.0,Netherlands,1083.5
596843,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,61.0,2011-02-10 23:34:26.673203,19.43,14981.0,United Kingdom,1185.23
578159,71053,WHITE METAL LANTERN,29.0,2010-05-15 06:29:15.701539,10.0,16935.0,United Kingdom,290.0
539215,71053,WHITE METAL LANTERN,84.0,2011-04-14 03:20:54.828904,14.4,12602.0,United Kingdom,1209.6000000000001
580720,20719,WOODLAND CHARLOTTE BAG 16PE,20.0,2010-12-08 13:57:49.398960,7.85,15937.0,United Kingdom,157.0
573710,22633,HAND WARMER UNION JACK,31.0,2010-05-24 09:18:15.989802,11.6,13432.0,United Kingdom,359.59999999999997
550854,22633,HAND WARMER UNION JACK,8.0,2010-06-29 22:18:29.049906,20.84,17929.0,United Kingdom,166.72
550687,22633,HAND WARMER UNION JACK,24.0,2010-10-07 13:39:45.057358,22.86,16462.0,Germany,548.64
575525,85123A,WHITE HANGING HEART T-LIGHT HOLDER,39.0,2010-01-02 22:10:17.707618,11.68,14487.0,United Kingdom,455.52
570603,20719,WOODLAND CHARLOTTE BAG 16PE,33.0,2011-02-07 10:28:43.227767,11.12,13358.0,United Kingdom,366.96
569857,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,42.0,2010-08-09 21:14:48.440043,12.48,15701.0,United Kingdom,524.16
556305,22752,SET 7 BABUSHKA NESTING BOXES,15.0,2009-12-25 19:40:04.118050,24.43,14482.0,United Kingdom,366.45
578427,71053,WHITE METAL LANTERN,65.0,2010-02-08 07:42:06.953622,20.84,15532.0,United Kingdom,1354.6
562404,84406B,CREAM CUPID HEARTS COAT HANGER,32.0,2009-12-29 05:17:23.749387,16.77,12307.0,United Kingdom,536.64
574708,22752,SET 7 BABUSHKA NESTING BOXES,11.0,2011-02-06 08:25:44.622021,3.13,13696.0,United Kingdom,34.43
548741,21730,GLASS STAR FROSTED T-LIGHT HOLDER,51.0,2010-10-12 22:10:26.179037,2.32,12825.0,United Kingdom,118.32
573057,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,34.0,2010-12-07 03:13:51.257966,6.41,13191.0,France,217.94
586740,22633,HAND WARMER UNION JACK,71.0,2011-02-14 17:52:45.839788,19.35,14134.0,United Kingdom,1373.8500000000001
506615,22633,HAND WARMER UNION JACK,60.0,2011-11-07 09:05:16.619276,9.58,17647.0,Australia,574.8
522842,21730,GLASS STAR FROSTED T-LIGHT HOLDER,84.0,2010-11-17 03:55:04.912246,22.82,15094.0,United Kingdom,1916.88
595116,20719,WOODLAND CHARLOTTE BAG 16PE,53.0,2011-07-19 22:58:26.461417,13.18,16193.0,United Kingdom,698.54
528537,22632,HAND WARMER RED POLKA DOT,12.0,2011-05-23 10:20:40.356897,0.53,13774.0,Australia,6.36
574567,21730,GLASS STAR FROSTED T-LIGHT HOLDER,96.0,2011-10-24 18:35:58.093930,13.08,16416.0,United Kingdom,1255.68
502414,20719,WOODLAND CHARLOTTE BAG 16PE,66.0,2010-11-28 10:50:02.412001,8.27,12533.0,United Kingdom,545.8199999999999
524972,85123A,WHITE HANGING HEART T-LIGHT HOLDER,48.0,2011-01-30 14:55:17.266398,5.37,13207.0,Germany,257.76
505697,22632,HAND WARMER RED POLKA DOT,50.0,2010-12-24 18:58:16.578095,19.35,13237.0,United Kingdom,967.5000000000001
536350,84029E,RED WOOLLY HOTTIE WHITE HEART,95.0,2011-06-15 08:51:34.891656,6.25,16943.0,United Kingdom,593.75
512170,84406B,CREAM CUPID HEARTS COAT HANGER,68.0,2010-04-12 16:59:57.529169,17.59,16765.0,United Kingdom,1196.12
527181,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,88.0,2011-08-17 12:56:49.746053,22.55,13943.0,United Kingdom,1984.4
556349,22752,SET 7 BABUSHKA NESTING BOXES,43.0,2010-07-31 11:29:00.523580,15.73,14180.0,United Kingdom,676.39
561702,20719,WOODLAND CHARLOTTE BAG 16PE,17.0,2010-03-25 13:06:08.859692,19.5,14100.0,United Kingdom,331.5
506551,85123A,WHITE HANGING HEART T-LIGHT HOLDER,83.0,2010-02-14 19:59:58.588096,5.5,16836.0,United Kingdom,456.5
527742,21730,GLASS STAR FROSTED T-LIGHT HOLDER,55.0,2010-04-03 22:51:56.776154,2.34,16118.0,United Kingdom,128.7
525519,22633,HAND WARMER UNION JACK,34.0,2011-01-09 15:17:44.221982,9.45,15674.0,United Kingdom,321.29999999999995
587082,21730,GLASS STAR FROSTED T-LIGHT HOLDER,70.0,2011-02-14 21:21:09.653887,17.31,12459.0,United Kingdom,1211.6999999999998
590958,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,51.0,2011-02-24 08:51:09.477399,15.93,16577.0,Germany,812.43
575209,21730,GLASS STAR FROSTED T-LIGHT HOLDER,77.0,2009-12-20 23:18:46.345720,10.58,12119.0,United Kingdom,814.66
587558,22632,HAND WARMER RED POLKA DOT,73.0,2011-10-23 16:32:59.488185,20.03,16768.0,Germany,1462.19
519499,84029E,RED WOOLLY HOTTIE WHITE HEART,35.0,2010-12-31 22:53:55.376017,4.25,14255.0,United Kingdom,148.75
531804,71053,WHITE METAL LANTERN,34.0,2010-07-11 05:13:26.549661,20.42,17980.0,United Kingdom,694.2800000000001
522041,84029E,RED WOOLLY HOTTIE WHITE HEART,16.0,2011-02-14 14:24:22.025688,9.47,12317.0,Netherlands,151.52
570776,22633,HAND WARMER UNION JACK,18.0,2010-05-23 17:40:28.826355,4.47,15226.0,United Kingdom,80.46
580368,84029E,RED WOOLLY HOTTIE WHITE HEART,38.0,2011-02-01 05:07:39.221492,24.6,12393.0,United Kingdom,934.8000000000001
575933,22632,HAND WARMER RED POLKA DOT,43.0,2011-03-22 20:27:47.457593,15.77,14552.0,United Kingdom,678.11
509472,22632,HAND WARMER RED POLKA DOT,32.0,2010-01-26 17:31:35.126973,4.77,17066.0,United Kingdom,152.64
534366,84406B,CREAM CUPID HEARTS COAT HANGER,7.0,2009-12-20 07:40:59.182272,7.08,16408.0,United Kingdom,49.56
514606,20719,WOODLAND CHARLOTTE BAG 16PE,87.0,2010-06-08 17:28:20.284341,9.62,17378.0,France,836.9399999999999
549464,22752,SET 7 BABUSHKA NESTING BOXES,87.0,2010-07-13 21:28:47.110501,1.87,15228.0,Germany,162.69
570772,22752,SET 7 BABUSHKA NESTING BOXES,46.0,2010-01-20 00:01:07.771350,3.16,14061.0,United Kingdom,145.36
503859,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,61.0,2010-01-05 04:00:26.826159,19.16,12076.0,Netherlands,1168.76
587957,20719,WOODLAND CHARLOTTE BAG 16PE,18.0,2011-06-09 01:46:18.978331,19.78,15410.0,United Kingdom,356.04
521681,84406B,CREAM CUPID HEARTS COAT HANGER,71.0,2011-02-19 14:14:03.612118,24.71,12408.0,United Kingdom,1754.41
583619,21730,GLASS STAR FROSTED T-LIGHT HOLDER,88.0,2011-09-27 15:21:32.950289,22.29,14267.0,United Kingdom,1961.52
515524,21730,GLASS STAR FROSTED T-LIGHT HOLDER,5.0,2011-03-03 07:34:12.554171,3.62,14853.0,United Kingdom,18.1
553421,85123A,WHITE HANGING HEART T-LIGHT HOLDER,54.0,2011-03-18 08:47:29.220511,24.66,17574.0,United Kingdom,1331.64
561046,22633,HAND WARMER UNION JACK,86.0,2010-02-17 03:34:19.613687,24.53,17773.0,Germany,2109.58
517132,84406B,CREAM CUPID HEARTS COAT HANGER,58.0,2010-01-18 09:48:45.816256,21.69,15834.0,United Kingdom,1258.02
539066,21730,GLASS STAR FROSTED T-LIGHT HOLDER,22.0,2010-11-18 04:13:51.610942,2.72,15997.0,Germany,59.84
554930,84406B,CREAM CUPID HEARTS COAT HANGER,74.0,2011-03-06 13:43:08.371408,21.12,13831.0,United Kingdom,1562.88
531314,84406B,CREAM CUPID HEARTS COAT HANGER,90.0,2010-01-13 15:11:39.950975,16.05,12987.0,France,1444.5
550959,20719,WOODLAND CHARLOTTE BAG 16PE,79.0,2009-12-16 11:38:28.108638,3.65,17617.0,United Kingdom,288.34999999999997
524562,22632,HAND WARMER RED POLKA DOT,38.0,2010-07-17 17:31:18.184135,6.91,14701.0,Germany,262.58
524288,71053,WHITE METAL LANTERN,49.0,2011-04-01 11:26:11.095205,17.39,15712.0,France,852.11
510473,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,1.0,2011-08-25 08:30:15.707422,20.18,15907.0,Netherlands,20.18
567745,22752,SET 7 BABUSHKA NESTING BOXES,78.0,2011-10-11 16:16:02.917933,21.28,14864.0,United Kingdom,1659.8400000000001
545182,84406B,CREAM CUPID HEARTS COAT HANGER,36.0,2011-03-02 22:53:13.018923,13.82,17649.0,United Kingdom,497.52
551892,20719,WOODLAND CHARLOTTE BAG 16PE,95.0,2010-02-20 20:08:26.873222,13.6,12754.0,United Kingdom,1292.0
562557,20719,WOODLAND CHARLOTTE BAG 16PE,28.0,2011-03-09 21:36:16.095695,17.26,12675.0,United Kingdom,483.28000000000003
578936,21730,GLASS STAR FROSTED T-LIGHT HOLDER,35.0,2010-10-18 06:41:07.300715,4.68,17215.0,United Kingdom,163.79999999999998
535595,84029E,RED WOOLLY HOTTIE WHITE HEART,60.0,2011-05-09 11:10:22.296303,18.63,16123.0,United Kingdom,1117.8
530968,84406B,CREAM CUPID HEARTS COAT HANGER,62.0,2011-03-22 22:11:59.364643,8.87,17349.0,United Kingdom,549.9399999999999
554332,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,46.0,2011-08-22 21:27:30.867732,2.4,13710.0,United Kingdom,110.39999999999999
532374,22633,HAND WARMER UNION JACK,82.0,2010-03-27 13:43:42.257084,2.79,12541.0,United Kingdom,228.78
584663,22633,HAND WARMER UNION JACK,79.0,2011-08-01 11:24:46.381017,22.87,12164.0,United Kingdom,1806.73
505896,84029E,RED WOOLLY HOTTIE WHITE HEART,61.0,2010-04-19 07:02:01.070693,15.71,14255.0,Germany,958.3100000000001
596536,22752,SET 7 BABUSHKA NESTING BOXES,65.0,2010-11-01 23:13:24.431807,24.76,12984.0,Netherlands,1609.4
530261,22633,HAND WARMER UNION JACK,89.0,2010-12-15 19:37:40.103931,6.52,14661.0,United Kingdom,580.28
583055,85123A,WHITE HANGING HEART T-LIGHT HOLDER,26.0,2010-01-14 13:46:14.742621,17.15,16468.0,United Kingdom,445.9
583630,84029E,RED WOOLLY HOTTIE WHITE HEART,35.0,2011-05-06 08:29:50.293166,24.13,12617.0,United Kingdom,844.55
556436,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,79.0,2010-05-16 13:44:50.028434,2.86,12068.0,United Kingdom,225.94
553126,71053,WHITE METAL LANTERN,63.0,2011-09-10 10:02:19.072458,16.03,17639.0,France,1009.8900000000001
523578,20719,WOODLAND CHARLOTTE BAG 16PE,4.0,2010-05-17 10:35:12.913030,9.47,17754.0,United Kingdom,37.88
569039,85123A,WHITE HANGING HEART T-LIGHT HOLDER,79.0,2011-11-02 05:47:11.218746,7.19,15424.0,United Kingdom,568.01
594062,22752,SET 7 BABUSHKA NESTING BOXES,42.0,2009-12-12 01:42:21.778605,24.84,16196.0,United Kingdom,1043.28
557022,21730,GLASS STAR FROSTED T-LIGHT HOLDER,45.0,2011-04-06 18:12:40.309834,18.98,12000.0,United Kingdom,854.1
523402,84029E,RED WOOLLY HOTTIE WHITE HEART,39.0,2011-03-23 01:40:23.178743,12.39,14398.0,United Kingdom,483.21000000000004
548802,22633,HAND WARMER UNION JACK,65.0,2010-04-09 07:22:37.897833,1.73,14054.0,France,112.45
540863,22632,HAND WARMER RED POLKA DOT,22.0,2010-08-03 19:22:08.247867,5.19,16413.0,United Kingdom,114.18
573165,71053,WHITE METAL LANTERN,11.0,2010-03-28 08:49:53.234630,7.82,17974.0,United Kingdom,86.02000000000001
588069,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,37.0,2011-06-23 00:56:37.038925,12.44,12185.0,United Kingdom,460.28
523230,22632,HAND WARMER RED POLKA DOT,90.0,2011-04-12 11:24:20.966761,12.68,16823.0,United Kingdom,1141.2
532752,84029E,RED WOOLLY HOTTIE WHITE HEART,51.0,2010-06-17 09:52:09.130306,1.11,14509.0,United Kingdom,56.61000000000001
568594,84406B,CREAM CUPID HEARTS COAT HANGER,91.0,2010-07-09 15:01:04.594568,23.61,16438.0,United Kingdom,2148.5099999999998
549310,84406B,CREAM CUPID HEARTS COAT HANGER,77.0,2010-12-14 22:47:17.219335,0.98,15079.0,United Kingdom,75.46
591791,84029E,RED WOOLLY HOTTIE WHITE HEART,7.0,2011-06-25 17:11:57.599764,17.68,12135.0,Netherlands,123.75999999999999
529623,84406B,CREAM CUPID HEARTS COAT HANGER,8.0,2011-10-06 07:45:21.796254,2.25,12382.0,United Kingdom,18.0
573957,20719,WOODLAND CHARLOTTE BAG 16PE,23.0,2011-11-09 06:14:26.202568,17.69,14686.0,United Kingdom,406.87
571161,84029E,RED WOOLLY HOTTIE WHITE HEART,90.0,2011-01-10 19:04:54.734777,24.63,12927.0,United Kingdom,2216.7
521171,84406B,CREAM CUPID HEARTS COAT HANGER,9.0,2011-04-21 00:19:45.998627,4.04,17059.0,United Kingdom,36.36
567216,22633,HAND WARMER UNION JACK,38.0,2009-12-02 15:56:33.862143,2.26,13189.0,United Kingdom,85.88
522686,21730,GLASS STAR FROSTED T-LIGHT HOLDER,13.0,2011-08-22 09:18:07.518384,20.35,12897.0,United Kingdom,264.55
559924,71053,WHITE METAL LANTERN,11.0,2010-03-20 09:48:03.459162,24.41,14368.0,United Kingdom,268.51
588744,21730,GLASS STAR FROSTED T-LIGHT HOLDER,74.0,2011-01-29 18:04:54.381802,8.08,17808.0,United Kingdom,597.92
514630,22633,HAND WARMER UNION JACK,97.0,2011-08-09 15:39:11.877635,20.18,13738.0,France,1957.46
568520,85123A,WHITE HANGING HEART T-LIGHT HOLDER,50.0,2011-05-26 07:48:36.638886,2.78,17276.0,United Kingdom,139.0
532672,20719,WOODLAND CHARLOTTE BAG 16PE,37.0,2010-11-08 09:47:04.159231,8.03,15872.0,United Kingdom,297.10999999999996
557702,21730,GLASS STAR FROSTED T-LIGHT HOLDER,56.0,2010-12-05 11:17:17.395823,4.94,14398.0,United Kingdom,276.64000000000004
574740,20719,WOODLAND CHARLOTTE BAG 16PE,80.0,2009-12-13 12:26:19.919599,17.76,17743.0,United Kingdom,1420.8000000000002
537979,85123A,WHITE HANGING HEART T-LIGHT HOLDER,50.0,2010-02-01 17:40:03.412099,8.17,14588.0,United Kingdom,408.5
568430,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,71.0,2011-04-06 11:15:52.681635,9.16,15466.0,United Kingdom,650.36
584615,71053,WHITE METAL LANTERN,79.0,2010-07-23 19:23:58.376311,5.14,14024.0,United Kingdom,406.06
599567,21730,GLASS STAR FROSTED T-LIGHT HOLDER,19.0,2009-12-31 07:39:09.053828,22.63,16309.0,United Kingdom,429.96999999999997
539392,22633,HAND WARMER UNION JACK,51.0,2010-08-23 16:56:42.686537,15.23,16399.0,United Kingdom,776.73
572333,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3.0,2011-03-25 05:46:20.390234,21.03,13403.0,United Kingdom,63.09
582767,22752,SET 7 BABUSHKA NESTING BOXES,54.0,2011-09-08 05:56:21.860966,7.95,15751.0,United Kingdom,429.3
504884,20719,WOODLAND CHARLOTTE BAG 16PE,49.0,2011-10-31 20:47:24.984802,9.06,14285.0,Germany,443.94
518745,85123A,WHITE HANGING HEART T-LIGHT HOLDER,28.0,2011-11-17 07:00:27.885086,4.74,12670.0,United Kingdom,132.72
597606,22752,SET 7 BABUSHKA NESTING BOXES,32.0,2010-08-14 03:42:30.955976,16.5,13249.0,United Kingdom,528.0
534936,22633,HAND WARMER UNION JACK,41.0,2010-06-20 07:20:05.412295,4.65,12878.0,United Kingdom,190.65
507133,22633,HAND WARMER UNION JACK,36.0,2010-07-08 00:48:42.639474,17.66,15351.0,United Kingdom,635.76
535179,21730,GLASS STAR FROSTED T-LIGHT HOLDER,66.0,2010-08-23 06:31:31.244239,2.63,12497.0,United Kingdom,173.57999999999998
591633,21730,GLASS STAR FROSTED T-LIGHT HOLDER,10.0,2010-07-23 15:55:34.562211,20.06,13987.0,United Kingdom,200.6
528832,20719,WOODLAND CHARLOTTE BAG 16PE,70.0,2010-01-27 21:18:45.639768,22.08,12977.0,United Kingdom,1545.6
582583,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,72.0,2010-05-21 22:15:31.150112,1.59,15044.0,Netherlands,114.48
599270,22632,HAND WARMER RED POLKA DOT,79.0,2009-12-13 19:23:07.547798,24.98,14748.0,United Kingdom,1973.42
574277,71053,WHITE METAL LANTERN,93.0,2010-03-22 05:13:01.135405,7.87,16879.0,United Kingdom,731.91
558417,22632,HAND WARMER RED POLKA DOT,63.0,2010-01-06 19:57:00.688302,5.69,14476.0,Germany,358.47
543096,84406B,CREAM CUPID HEARTS COAT HANGER,22.0,2010-08-27 23:24:25.202470,0.71,16040.0,United Kingdom,15.62
517276,71053,WHITE METAL LANTERN,98.0,2011-04-17 06:01:26.832042,22.2,12900.0,United Kingdom,2175.6
560112,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,20.0,2011-05-03 11:01:54.011177,7.08,13466.0,Germany,141.6
567969,71053,WHITE METAL LANTERN,15.0,2009-12-26 13:02:03.188547,15.78,16305.0,United Kingdom,236.7
550342,85123A,WHITE HANGING HEART T-LIGHT HOLDER,7.0,2010-06-15 10:58:47.639964,19.88,13733.0,Germany,139.16
590765,20719,WOODLAND CHARLOTTE BAG 16PE,88.0,2010-07-16 13:44:07.671340,6.63,12490.0,Germany,583.4399999999999
522411,84029E,RED WOOLLY HOTTIE WHITE HEART,90.0,2010-11-09 03:09:03.229728,18.07,13709.0,United Kingdom,1626.3
516720,22632,HAND WARMER RED POLKA DOT,50.0,2010-02-21 01:21:02.594371,3.38,13753.0,United Kingdom,169.0
533202,20719,WOODLAND CHARLOTTE BAG 16PE,79.0,2010-02-11 06:54:15.142661,23.02,14034.0,Germany,1818.58
583191,22632,HAND WARMER RED POLKA DOT,37.0,2011-05-01 17:21:08.241984,2.58,14711.0,United Kingdom,95.46000000000001
529739,20719,WOODLAND CHARLOTTE BAG 16PE,59.0,2010-07-13 18:00:23.296401,3.36,13486.0,United Kingdom,198.23999999999998
501767,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,63.0,2010-08-16 02:35:52.446318,5.09,13967.0,United Kingdom,320.67
545598,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,21.0,2010-08-23 01:18:55.523090,5.16,16616.0,United Kingdom,108.36
599108,85123A,WHITE HANGING HEART T-LIGHT HOLDER,79.0,2011-11-30 04:07:47.339935,12.29,17618.0,United Kingdom,970.91
510184,84406B,CREAM CUPID HEARTS COAT HANGER,79.0,2011-10-02 01:17:39.280321,6.59,13534.0,United Kingdom,520.61
524249,84406B,CREAM CUPID HEARTS COAT HANGER,37.0,2011-01-27 08:46:21.449161,12.15,13713.0,United Kingdom,449.55
568716,22632,HAND WARMER RED POLKA DOT,14.0,2010-08-26 05:43:39.433277,18.4,16783.0,Germany,257.59999999999997
596805,22632,HAND WARMER RED POLKA DOT,85.0,2010-12-02 01:39:57.764486,12.84,15844.0,United Kingdom,1091.4
535079,85123A,WHITE HANGING HEART T-LIGHT HOLDER,84.0,2011-07-20 18:04:37.438964,9.2,12595.0,United Kingdom,772.8
563581,71053,WHITE METAL LANTERN,3.0,2011-08-28 19:51:47.245808,16.05,13014.0,France,48.150000000000006
518769,22752,SET 7 BABUSHKA NESTING BOXES,87.0,2009-12-06 03:18:05.400529,23.6,12241.0,United Kingdom,2053.2000000000003
575316,21730,GLASS STAR FROSTED T-LIGHT HOLDER,44.0,2010-10-06 16:49:22.172762,19.23,14363.0,United Kingdom,846.12
598111,71053,WHITE METAL LANTERN,35.0,2011-11-06 12:14:53.734679,18.52,15259.0,United Kingdom,648.1999999999999
583564,22633,HAND WARMER UNION JACK,25.0,2010-08-26 10:56:15.154426,3.63,15761.0,United Kingdom,90.75
534360,22632,HAND WARMER RED POLKA DOT,96.0,2011-11-03 19:59:33.173840,17.96,14626.0,United Kingdom,1724.16
561075,71053,WHITE METAL LANTERN,86.0,2009-12-28 03:14:25.143641,7.59,15140.0,United Kingdom,652.74
548188,71053,WHITE METAL LANTERN,8.0,2011-01-30 06:14:17.731150,12.54,14486.0,United Kingdom,100.32
554702,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,92.0,2010-08-28 02:52:49.016570,19.33,13818.0,United Kingdom,1778.36
528770,84029E,RED WOOLLY HOTTIE WHITE HEART,28.0,2010-08-15 09:13:53.375821,20.8,16853.0,United Kingdom,582.4
548667,22632,HAND WARMER RED POLKA DOT,75.0,2010-05-28 22:42:46.133934,6.18,14796.0,United Kingdom,463.5
551845,22752,SET 7 BABUSHKA NESTING BOXES,12.0,2011-03-16 20:19:19.172467,6.37,16512.0,United Kingdom,76.44
523336,20719,WOODLAND CHARLOTTE BAG 16PE,64.0,2010-03-07 10:56:32.097264,11.03,16302.0,Germany,705.92
583258,22632,HAND WARMER RED POLKA DOT,2.0,2011-08-25 01:33:28.079223,20.38,13643.0,United Kingdom,40.76
552446,22632,HAND WARMER RED POLKA DOT,59.0,2011-11-01 10:41:00.241200,2.39,14768.0,France,141.01000000000002
596077,21730,GLASS STAR FROSTED T-LIGHT HOLDER,37.0,2011-11-28 15:39:37.291891,20.31,16406.0,United Kingdom,751.4699999999999
587228,20719,WOODLAND CHARLOTTE BAG 16PE,4.0,2010-05-20 09:47:21.102068,23.11,17427.0,United Kingdom,92.44
580227,84029E,RED WOOLLY HOTTIE WHITE HEART,34.0,2011-02-04 02:35:35.503480,7.1,13550.0,Germany,241.39999999999998
527396,22633,HAND WARMER UNION JACK,87.0,2010-08-21 14:34:57.382096,3.23,15411.0,United Kingdom,281.01
532223,20719,WOODLAND CHARLOTTE BAG 16PE,13.0,2010-12-31 03:47:44.398470,6.85,12082.0,United Kingdom,89.05
524298,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,7.0,2010-09-03 09:58:04.929895,20.39,17696.0,United Kingdom,142.73000000000002
574406,21730,GLASS STAR FROSTED T-LIGHT HOLDER,49.0,2010-07-03 06:11:36.774193,13.17,13479.0,United Kingdom,645.33
589709,84406B,CREAM CUPID HEARTS COAT HANGER,72.0,2011-12-06 14:41:27.067359,21.91,14920.0,United Kingdom,1577.52
573957,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,47.0,2010-10-22 16:37:13.630748,6.62,14283.0,United Kingdom,311.14
564899,21730,GLASS STAR FROSTED T-LIGHT HOLDER,37.0,2010-02-15 11:37:45.751544,19.57,14440.0,United Kingdom,724.09
535596,84406B,CREAM CUPID HEARTS COAT HANGER,48.0,2010-08-24 06:50:17.942935,17.07,13782.0,United Kingdom,819.36
567848,85123A,WHITE HANGING HEART T-LIGHT HOLDER,29.0,2011-08-25 18:55:27.149720,21.61,17702.0,United Kingdom,626.6899999999999
555610,21730,GLASS STAR FROSTED T-LIGHT HOLDER,37.0,2010-06-21 12:51:27.832140,1.15,17077.0,United Kingdom,42.55
546047,22752,SET 7 BABUSHKA NESTING BOXES,23.0,2011-09-19 02:26:07.918423,13.48,12604.0,United Kingdom,310.04
527908,20719,WOODLAND CHARLOTTE BAG 16PE,38.0,2011-11-08 11:08:15.225022,18.81,16333.0,United Kingdom,714.78
524482,21730,GLASS STAR FROSTED T-LIGHT HOLDER,93.0,2011-09-05 15:25:13.207177,22.17,12730.0,United Kingdom,2061.81
552887,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,5.0,2010-03-22 13:54:00.670653,8.87,13360.0,United Kingdom,44.349999999999994
589797,71053,WHITE METAL LANTERN,52.0,2010-06-20 14:16:53.040494,2.42,14078.0,United Kingdom,125.84
512369,22633,HAND WARMER UNION JACK,40.0,2010-08-30 05:14:34.321011,20.96,12977.0,United Kingdom,838.4000000000001
501660,21730,GLASS STAR FROSTED T-LIGHT HOLDER,11.0,2010-04-27 00:51:15.125012,21.51,17010.0,United Kingdom,236.61
532997,85123A,WHITE HANGING HEART T-LIGHT HOLDER,78.0,2010-12-06 22:01:15.536817,12.35,13637.0,United Kingdom,963.3
526197,71053,WHITE METAL LANTERN,35.0,2010-05-04 08:15:17.737033,3.0,13981.0,United Kingdom,105.0
517962,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,45.0,2010-09-01 02:23:43.904304,15.8,14950.0,United Kingdom,711.0
585707,85123A,WHITE HANGING HEART T-LIGHT HOLDER,35.0,2011-03-15 06:06:57.217374,21.05,16004.0,United Kingdom,736.75
565816,71053,WHITE METAL LANTERN,92.0,2010-10-25 21:01:57.540935,20.05,12582.0,United Kingdom,1844.6000000000001
584435,22632,HAND WARMER RED POLKA DOT,72.0,2011-08-28 18:07:35.338758,10.74,12459.0,Germany,773.28
549141,22632,HAND WARMER RED POLKA DOT,68.0,2011-09-26 18:31:10.065692,20.71,13976.0,United Kingdom,1408.28
514014,21730,GLASS STAR FROSTED T-LIGHT HOLDER,71.0,2010-08-28 11:33:48.551818,8.72,12977.0,United Kingdom,619.12
548078,71053,WHITE METAL LANTERN,39.0,2010-10-08 03:33:20.313756,18.84,12283.0,United Kingdom,734.76
585006,84029E,RED WOOLLY HOTTIE WHITE HEART,91.0,2010-05-17 08:51:01.005980,16.68,14398.0,United Kingdom,1517.8799999999999
544211,84029E,RED WOOLLY HOTTIE WHITE HEART,37.0,2010-03-31 16:43:00.958917,24.27,16112.0,United Kingdom,897.99
538819,20719,WOODLAND CHARLOTTE BAG 16PE,81.0,2011-05-21 13:11:30.773605,19.98,15466.0,United Kingdom,1618.38
555085,84406B,CREAM CUPID HEARTS COAT HANGER,4.0,2010-04-09 00:25:50.269634,23.77,14461.0,United Kingdom,95.08
532140,84029G,KNITTED UNION FLAG HOT WATER BOTTLE,23.0,2010-10-01 08:18:41.051083,3.79,17363.0,United Kingdom,87.17
